instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I take good care of myself.,survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I have healthy boundaries.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I advocate for my own needs.,"survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.",survey.block_1/question4.I take good care of myself.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,"survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,394.287,395.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.237,394.287,2,1.039,,0,8,8,3,1,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,396.337,397.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.337,396.337,3,0.99,,0,9,9,15,1,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,398.254,399.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.387,398.254,3,0.848,,0,10,10,29,1,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,400.27,401.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.303,400.27,1,0.952,,0,11,11,11,1,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,402.237,403.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.32,402.237,3,0.9,,0,12,12,26,1,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,404.104,405.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.286,404.104,3,0.8,,0,13,13,28,1,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,405.887,406.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.153,405.887,3,0.72,,0,14,14,30,1,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,407.92,408.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.937,407.92,2,0.974,,0,15,15,17,1,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,409.87,410.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.969,409.87,3,0.887,,0,16,16,39,1,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,411.737,412.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.92,411.737,3,0.806,,0,17,17,13,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,413.637,414.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.787,413.637,3,0.835,,0,18,18,7,1,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,415.287,416.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.687,415.287,3,0.585,,0,19,19,38,1,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,417.17,418.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.337,417.17,2,0.816,,0,20,20,19,1,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,419.237,420.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.22,419.237,4,1,,0,21,21,16,1,34,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,421.52,422.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.286,421.52,1,1.224,,0,22,22,20,1,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,423.252,424.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.57,423.252,2,0.666,,0,23,23,25,1,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,425.07,426.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.304,425.07,3,0.759,,0,24,24,10,1,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,426.853,427.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.12,426.853,4,0.722,,0,25,25,32,1,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,428.637,429.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.903,428.637,2,0.721,,0,26,26,24,1,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,430.653,431.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.687,430.653,3,0.949,,0,27,27,21,1,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,432.537,433.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.704,432.537,3,0.82,,0,28,28,0,1,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,434.42,435.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.587,434.42,3,0.818,,0,29,29,40,1,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,436.503,437.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.47,436.503,1,1.025,,0,30,30,4,1,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,438.537,439.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.554,438.537,2,0.965,,0,31,31,27,1,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,440.504,441.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.587,440.503,4,0.9,,0,32,32,41,1,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,442.387,443.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.554,442.387,4,0.815,,0,33,33,34,1,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,444.386,445.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.437,444.386,2,0.942,,0,34,34,1,1,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,446.254,447.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.437,446.254,4,0.799,,0,35,35,18,1,40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,448.07,449.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.303,448.07,4,0.756,,0,36,36,23,1,38,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,449.837,450.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.12,449.836,4,0.703,,0,37,37,5,1,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,451.753,452.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.887,451.753,3,0.856,,0,38,38,9,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,453.62,454.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.803,453.62,3,0.799,,0,39,39,36,1,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,455.837,456.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.67,455.837,3,1.155,,0,40,40,37,1,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,457.67,458.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.887,457.67,4,0.767,,0,41,41,2,1,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.72,460.987,space,2.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree moderate,Agree low,Disagree moderate,Disagree low,Agree moderate,Agree low,Disagree moderate,Disagree moderate,Agree strong,Agree strong,Agree low,Disagree moderate,Agree low,Agree moderate,Disagree low,Disagree strong,Agree moderate,Agree low,Disagree moderate,Agree low,Agree moderate,Agree moderate,Agree moderate,Agree strong,Agree moderate,Agree strong,Agree moderate,Agree moderate,Disagree strong,Agree moderate,,,,,
,,,,,14404,001,24,w,2026-06-30_14h50.36.306,Mixed_Gamble_Task,2026.1.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.128,652.036,space,0.87,
