instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,Alter,"Geschlecht (m, w, d)",date,expName,psychopyVersion,OS,frameRate,task_description.started,task_description.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,fixation.stopped,trial.started,trial.stopped,key_resp_5.keys,gamble_reps.thisRepN,gamble_reps.thisTrialN,gamble_reps.thisN,gamble_reps.thisIndex,gamble_reps.ran,gain_practice,loss_practice,key_resp_5.rt,key_resp_5.duration,trial_end.started,trial_end.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,teil_eins.started,teil_eins.stopped,key_resp_one.keys,key_resp_one.rt,key_resp_one.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,gain1,loss1,pause1.started,pause1.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,teil_zwei.started,teil_zwei.stopped,key_resp_two.keys,key_resp_two.rt,key_resp_two.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,gain2,loss2,pause2.started,pause2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,teil_drei.started,teil_drei.stopped,key_resp_three.keys,key_resp_three.rt,key_resp_three.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,gain3,loss3,transition.started,transition.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,survey.block_1/question1.I have healthy boundaries.,survey.block_1/question1.I have a lot of self-care.,"survey.block_1/question1.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question1.I balance my own needs with the needs of others.,survey.block_1/question1.I advocate for my own needs.,"survey.block_1/question1.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question1.Even though I give a lot to others, I know when to recharge.","survey.block_1/question1.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question1.I prioritize my own personal projects over the demands of others.,survey.block_1/question1.I take good care of myself.,survey.block_1/question3.I have healthy boundaries.,survey.block_1/question3.I have a lot of self-care.,"survey.block_1/question3.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question3.I balance my own needs with the needs of others.,survey.block_1/question3.I advocate for my own needs.,"survey.block_1/question3.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question3.Even though I give a lot to others, I know when to recharge.","survey.block_1/question3.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.",survey.block_1/question3.I take good care of myself.,survey.block_1/question3.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I prioritize my own personal projects over the demands of others.,survey.block_1/question4.I take good care of myself.,"survey.block_1/question4.I give myself permission to enjoy myself, even if it doesn’t necessarily help others.","survey.block_1/question4.I have a healthy form of selfishness (e.g., meditation, eating healthy, exercising, etc.) that doesn’t hurt others, but brings me greater happiness.","survey.block_1/question4.Even though I give a lot to others, I know when to recharge.",survey.block_1/question4.I advocate for my own needs.,survey.block_1/question4.I have a lot of self-care.,"survey.block_1/question4.I have a healthy dose of self-respect, and don’t let people take advantage of me.",survey.block_1/question4.I balance my own needs with the needs of others.,survey.block_1/question4.I have healthy boundaries.,end.started,end.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,328.489,329.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.589,328.489,1,0.894,,0,8,8,14,1,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,330.489,331.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.522,330.489,4,0.949,,0,9,9,26,1,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,332.288,333.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.522,332.288,3,0.749,,0,10,10,4,1,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,334.422,335.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.322,334.422,4,1.073,,0,11,11,24,1,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,336.689,337.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.456,336.689,4,1.206,,0,12,12,13,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,338.489,339.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.722,338.489,3,0.758,,0,13,13,6,1,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,340.588,341.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.522,340.588,4,1.053,0.005,0,14,14,15,1,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,342.755,343.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.622,342.755,2,1.123,,0,15,15,40,1,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,344.389,345.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.788,344.389,4,0.583,,0,16,16,19,1,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,346.355,347.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.422,346.355,4,0.924,,0,17,17,7,1,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,348.122,349.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.389,348.122,4,0.721,,0,18,18,5,1,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,350.556,351.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.156,350.555,1,1.365,,0,19,19,20,1,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,352.289,353.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.589,352.288,2,0.684,,0,20,20,28,1,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,354.155,355.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.322,354.155,1,0.814,,0,21,21,9,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,356.189,357.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.189,356.189,3,0.994,,0,22,22,33,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,358.222,359.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.222,358.222,4,0.969,,0,23,23,2,1,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,359.788,360.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.255,359.788,4,0.515,,0,24,24,30,1,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,361.856,362.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.822,361.855,2,1.004,,0,25,25,12,1,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,364.022,365.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.889,364.022,4,1.113,,0,26,26,18,1,40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,365.956,366.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.055,365.956,3,0.894,,0,27,27,1,1,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,368.188,369.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.989,368.188,4,1.185,,0,28,28,16,1,34,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,370.389,371.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.222,370.388,2,1.142,,0,29,29,29,1,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,372.289,373.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.422,372.288,4,0.851,,0,30,30,10,1,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,374.288,375.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.322,374.288,4,0.961,,0,31,31,0,1,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,376.521,377.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.322,376.521,4,1.188,,0,32,32,34,1,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,378.455,379.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.555,378.454,2,0.882,,0,33,33,22,1,26,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,380.989,382.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.489,380.989,1,1.493,,0,34,34,3,1,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,382.788,383.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.022,382.788,2,0.759,,0,35,35,31,1,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,385.022,386.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.822,385.022,4,1.166,,0,36,36,32,1,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,387.322,388.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.055,387.322,2,1.252,,0,37,37,35,1,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,389.855,390.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.355,389.855,4,1.466,,0,38,38,39,1,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,392.022,393.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.888,392.022,4,1.099,,0,39,39,41,1,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,393.921,394.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.055,393.921,4,0.839,,0,40,40,8,1,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,397.422,398.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.955,397.422,2,2.432,,0,41,41,37,1,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.455,406.055,space,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree moderate,Agree moderate,Agree low,Agree strong,Agree low,Agree moderate,Agree moderate,Agree low,Agree strong,Agree strong,Disagree moderate,Agree moderate,Agree strong,Disagree low,Disagree low,Disagree moderate,Agree moderate,Agree low,Agree moderate,Disagree strong,Disagree moderate,Agree moderate,Agree moderate,Agree strong,Disagree low,Agree moderate,Agree strong,Disagree low,Agree low,Agree moderate,,,,,
,,,,,16234,001,19,w,2026-07-03_22h13.52.889,Mixed_Gamble_Task,2026.1.3,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.789,676.22,space,4.399,
